longitude,latitude,date,soil_ph,organic_matter,nitrogen,phosphorus,potassium
116.60328132844353,39.21590678632498,2023-02-16,6.934786522371022,1.721023841161666,105.18335184064595,23.73657155999518,185.04653165450594
116.65697176919723,39.551465348764076,2023-01-25,7.327936741664479,2.299809319908341,119.71421937220062,26.96042264850435,124.11283983748504
116.34258252639545,39.764138144854975,2023-03-07,4.733514758660898,2.7498688100560553,88.17190705007422,24.055516561077624,80.9190903136585
116.63692980916711,39.54528450672553,2023-01-10,6.788622739738742,2.7662975546852753,131.29402125072312,27.765366382202398,136.65162719625985
116.42066987963155,39.43290195572391,2023-02-25,6.283837345057969,1.956109532369119,107.30789929413287,24.83156736545642,123.75538859771643
116.57938349835615,39.58597293106541,2023-01-30,7.258093550129127,2.964741253672385,139.91504473362713,20.248259084491327,81.70879474223993
116.58011782645653,39.47495173429491,2023-01-05,6.299901919140391,1.6185665355644798,114.46202320407244,20.647136918691217,158.54669677716598
116.52146481044485,39.52737007358956,2023-02-02,7.54084194652984,3.072067601308209,119.49221907231026,20.07863812353748,156.21281586698854
116.25417386203264,39.764878885265915,2023-03-06,5.958869583612769,1.8403260554312972,116.53930242606164,29.854503659671547,184.26979363615055
116.70118149735355,39.43166158268046,2023-01-18,4.715736073899289,2.3868773904956617,106.23680619799455,21.91276693770451,116.37532903438839
116.39246803898304,39.77671433829435,2023-02-18,7.341274432537333,3.03228433901335,169.4455892454532,15.439484194575698,102.02590540658962
116.31191110623992,39.74321038517363,2023-01-11,5.825164030203624,2.5598028344435346,110.08267643985431,26.984193329244025,137.79830750860248
116.22446508493286,39.31747468087358,2023-03-26,5.235798450605178,2.908349258856785,140.4704304493132,32.57258781294791,147.34972022972715
116.55453576591295,39.2416167805251,2023-01-26,6.512842734915145,2.809330979854966,98.1274210787321,28.865415945887634,177.6404880895949
116.60653861710537,39.26046680082646,2023-03-04,6.308657067175865,3.1431343067023008,127.44262782186323,21.98338217389144,192.31704015015475
116.20995269735671,39.210933095390935,2023-03-30,7.158483980596006,3.031104925456856,129.5774432786367,17.065941422024554,186.43437401722042
116.50725583497957,39.25666577645356,2023-03-27,7.213928655852169,2.273127845731779,119.5164604580374,24.328659483212448,158.29631000678
116.33589746511876,39.60980406404981,2023-02-28,6.576496356711514,2.8164708168967327,108.57990560720853,24.20388060951645,173.98497760512444
116.58710367424567,39.24271318907614,2023-01-27,5.792147246465612,1.7367240691511268,114.73356194772072,20.15400194843117,130.78519695692447
116.304619857403,39.39138537817626,2023-02-18,6.729553008979439,2.4710475463311075,111.9342099605376,27.75518651121269,155.0518557742574
116.61456264286147,39.70692518658167,2023-03-18,6.6321555040964615,2.90924236731927,168.0405256367091,34.233132504152366,114.26129582136582
116.43204120778033,39.2139631614415,2023-02-02,6.955149339575713,2.566923827123,119.54793821110361,26.11141358729142,151.8805619066062
116.76203799324203,39.68868108955336,2023-01-01,5.800154629004239,2.723319865758543,130.497775573279,25.802381034994227,152.65940092194037
116.2825125664876,39.36911286486404,2023-01-21,6.179701701465958,2.393363812017104,155.63250180850736,20.313859755830887,201.6638581705491
116.40463981063016,39.270898896572994,2023-02-24,6.907502493068884,3.0645347187675713,102.47362664051637,31.98707351530186,143.13051415529262
116.26808411274436,39.61804229921849,2023-01-06,7.497861644185379,2.459792113145504,120.75320466335876,24.624279165949915,152.70128512959857
116.75481617096713,39.57736570806793,2023-03-22,7.272737606367672,2.2672749087979733,114.61627736637222,22.105183724029146,157.10884247136127
116.72640361202859,39.72648320811623,2023-03-10,6.565643896922238,2.943258706284527,118.27723109033272,25.318441968258078,136.35539052334641
116.3547649766291,39.64104262628233,2023-01-05,6.110083980863082,1.7974200388177701,116.41976065765029,27.359806666233045,125.92521800365058
116.5959904276205,39.68208855823091,2023-01-03,6.823056446943444,2.7505166717586724,105.36245828739565,25.696077043224516,188.96433974541156
116.69033332012073,39.36922074354278,2023-02-22,5.626887650165224,1.9787575628864307,123.90820569993267,31.030766978352958,120.57247671119107
116.53312048695967,39.306463726267836,2023-01-23,5.846398848591285,3.1389634146190826,98.74734445167798,26.91985776273431,110.16245784938181
116.5177903470136,39.65036885098451,2023-02-22,7.707817049967699,2.3694863733766023,139.77765474618036,23.580290945587326,170.4079613788644
116.34511137454027,39.68410084356036,2023-02-06,6.821627584037538,2.5674923604098443,132.46619613309207,27.00596108163445,184.7344452607203
116.25586166068354,39.794303085200404,2023-03-15,6.221978612981636,2.7062851983220613,110.13074367271969,27.498185505629788,136.45771027198083
116.738329454772,39.447570606146854,2023-03-15,7.163310947668215,1.5351577018429214,111.10033357252281,18.51812040368079,136.91839537050362
116.740250834298,39.42321085147567,2023-03-24,7.529579971079675,2.1747075792215718,125.51021124696506,30.747098641318573,158.4763057832038
116.57986087436396,39.6658477764452,2023-01-17,6.144289953403488,3.0217729546432768,104.02909368787635,23.495479903193203,128.7644196977045
116.40341787462923,39.40448212415181,2023-03-26,6.158073646040419,2.9338825120854444,156.23960248269742,23.62338388247285,126.54862438164093
116.40952574476759,39.758454395362136,2023-03-19,6.057883381322395,2.641516102697608,127.15851457383538,28.75687993537973,176.38777763959098
116.63557340732214,39.715047651105806,2023-03-14,7.271080254972289,1.8252682142872383,127.86526302767355,28.735826121297908,168.21393302350856
116.73826615597154,39.45739641642501,2023-01-01,7.278845958016099,2.7927517304292895,133.6289016071457,21.495841605669572,189.33476658954316
116.73225185455907,39.6505226406749,2023-02-20,7.608722657032879,2.856699795102723,108.41073451859859,29.01450809072843,112.42232962903513
116.66792532751457,39.65272572445081,2023-02-14,7.306882359879069,2.5235086065618724,141.78019963569548,22.19775924255238,134.9261253926815
